drug_name,target
mirtazapine,haloperidol
ziprasidone,prochlorperazine
amoxapine,diphenhydramine
mirtazapine,azelastine
cyclizine,asenapine
cyproheptadine,aripiprazole
ziprasidone,mianserin
prochlorperazine,cyclizine
olanzapine,mirtazapine
fexofenadine,asenapine
cyproheptadine,nortriptyline
lamotrigine,betahistine
cyproheptadine,risperidone
cyproheptadine,emedastine
lamotrigine,trimipramine
amoxapine,desloratadine
loxapine,loratadine
risperidone,doxepin
clemastine,amitriptyline
clemastine,lamotrigine
trazodone,cyclizine
loxapine,doxepin
amoxapine,aripiprazole
maprotiline,fexofenadine
ziprasidone,zuclopenthixol
olanzapine,amoxapine
amoxapine,risperidone
amoxapine,emedastine
ziprasidone,carbinoxamine
olanzapine,trazodone
ziprasidone,chlorpheniramine
loratadine,fexofenadine
dimenhydrinate,desipramine
risperidone,cyclizine
amitriptyline,loratadine
clozapine,dimenhydrinate
olanzapine,asenapine
desipramine,mianserin
risperidone,quetiapine
promethazine,asenapine
prochlorperazine,promethazine
haloperidol,chlorpheniramine
ziprasidone,orphenadrine
diphenhydramine,doxepin
zuclopenthixol,iloperidone
nortriptyline,desipramine
desloratadine,mianserin
clemastine,imipramine
clozapine,chlorpromazine
haloperidol,orphenadrine
loxapine,cyclizine
azelastine,orphenadrine
amitriptyline,doxepin
ziprasidone,diphenhydramine
loxapine,quetiapine
clemastine,iloperidone
clozapine,quetiapine
loratadine,promethazine
fexofenadine,aripiprazole
imipramine,doxepin
cetirizine,clozapine
chlorpromazine,amoxapine
carbinoxamine,iloperidone
trazodone,promethazine
haloperidol,diphenhydramine
carbinoxamine,fexofenadine
olanzapine,maprotiline
azelastine,diphenhydramine
mirtazapine,amoxapine
ziprasidone,cyproheptadine
ziprasidone,desloratadine
clemastine,paliperidone
chlorpromazine,trazodone
desipramine,zuclopenthixol
orphenadrine,mianserin
amitriptyline,dimenhydrinate
desloratadine,zuclopenthixol
carbinoxamine,paliperidone
clemastine,loxapine
mirtazapine,trazodone
nortriptyline,dimenhydrinate
chlorpromazine,asenapine
diphenhydramine,quetiapine
prochlorperazine,mianserin
haloperidol,desloratadine
desloratadine,chlorpheniramine
amitriptyline,chlorpromazine
mirtazapine,asenapine
desipramine,orphenadrine
lamotrigine,doxepin
trimipramine,maprotiline
maprotiline,mianserin
trazodone,azelastine
emedastine,cyclizine
ziprasidone,olanzapine
ziprasidone,nortriptyline
aripiprazole,paliperidone
desloratadine,orphenadrine
amitriptyline,quetiapine
fexofenadine,desipramine
ziprasidone,risperidone
imipramine,cyclizine
loratadine,mianserin
orphenadrine,zuclopenthixol
haloperidol,aripiprazole
azelastine,aripiprazole
ziprasidone,betahistine
doxepin,mianserin
ziprasidone,trimipramine
cetirizine,cyclizine
haloperidol,risperidone
haloperidol,emedastine
desloratadine,diphenhydramine
chlorpromazine,maprotiline
prochlorperazine,zuclopenthixol
azelastine,emedastine
risperidone,azelastine
paliperidone,iloperidone
mirtazapine,maprotiline
prochlorperazine,carbinoxamine
nortriptyline,lamotrigine
maprotiline,zuclopenthixol
clemastine,mirtazapine
clozapine,iloperidone
trimipramine,aripiprazole
loxapine,haloperidol
maprotiline,chlorpheniramine
loratadine,zuclopenthixol
lamotrigine,quetiapine
loxapine,azelastine
trimipramine,emedastine
mianserin,betahistine
cyproheptadine,cyclizine
doxepin,zuclopenthixol
loratadine,carbinoxamine
clozapine,paliperidone
desipramine,aripiprazole
loratadine,chlorpheniramine
carbinoxamine,mianserin
maprotiline,orphenadrine
olanzapine,desipramine
clozapine,loxapine
promethazine,desipramine
diphenhydramine,iloperidone
desloratadine,emedastine
maprotiline,diphenhydramine
dimenhydrinate,iloperidone
doxepin,orphenadrine
aripiprazole,mianserin
cetirizine,promethazine
desloratadine,betahistine
diphenhydramine,paliperidone
prochlorperazine,cyproheptadine
amitriptyline,iloperidone
amoxapine,cyclizine
quetiapine,iloperidone
dimenhydrinate,paliperidone
maprotiline,desloratadine
imipramine,haloperidol
nortriptyline,fexofenadine
amitriptyline,paliperidone
imipramine,azelastine
chlorpheniramine,mianserin
olanzapine,dimenhydrinate
quetiapine,paliperidone
carbinoxamine,chlorpheniramine
loratadine,desloratadine
nortriptyline,paliperidone
ziprasidone,loratadine
cetirizine,haloperidol
chlorpromazine,desipramine
emedastine,mianserin
cyproheptadine,promethazine
clemastine,orphenadrine
cetirizine,azelastine
orphenadrine,betahistine
aripiprazole,zuclopenthixol
olanzapine,chlorpromazine
clozapine,mirtazapine
ziprasidone,clozapine
carbinoxamine,orphenadrine
mirtazapine,desipramine
prochlorperazine,betahistine
lamotrigine,iloperidone
prochlorperazine,trimipramine
ziprasidone,doxepin
clemastine,diphenhydramine
promethazine,quetiapine
asenapine,betahistine
lamotrigine,azelastine
loratadine,nortriptyline
carbinoxamine,diphenhydramine
maprotiline,betahistine
chlorpheniramine,zuclopenthixol
loratadine,risperidone
emedastine,zuclopenthixol
amoxapine,promethazine
loratadine,betahistine
olanzapine,lamotrigine
loxapine,amoxapine
loratadine,trimipramine
ziprasidone,clemastine
risperidone,asenapine
chlorpromazine,dimenhydrinate
carbinoxamine,desloratadine
doxepin,betahistine
trazodone,trimipramine
loxapine,trazodone
paliperidone,asenapine
amitriptyline,mirtazapine
mirtazapine,dimenhydrinate
cyproheptadine,mianserin
chlorpheniramine,orphenadrine
cyclizine,paliperidone
fexofenadine,paliperidone
loxapine,asenapine
clemastine,aripiprazole
ziprasidone,cyclizine
mirtazapine,chlorpromazine
carbinoxamine,aripiprazole
clemastine,emedastine
nortriptyline,mianserin
risperidone,maprotiline
carbinoxamine,emedastine
haloperidol,cyclizine
olanzapine,imipramine
cyproheptadine,zuclopenthixol
diphenhydramine,asenapine
chlorpromazine,lamotrigine
imipramine,amoxapine
amitriptyline,trazodone
cyproheptadine,carbinoxamine
loxapine,maprotiline
clozapine,maprotiline
mirtazapine,lamotrigine
imipramine,trazodone
promethazine,iloperidone
olanzapine,fexofenadine
cetirizine,amoxapine
amitriptyline,asenapine
prochlorperazine,loratadine
dimenhydrinate,chlorpheniramine
nortriptyline,zuclopenthixol
aripiprazole,betahistine
imipramine,asenapine
olanzapine,paliperidone
promethazine,paliperidone
nortriptyline,carbinoxamine
nortriptyline,chlorpheniramine
olanzapine,loxapine
dimenhydrinate,orphenadrine
desipramine,cyclizine
ziprasidone,promethazine
cyclizine,mianserin
desloratadine,cyclizine
chlorpheniramine,betahistine
prochlorperazine,doxepin
trimipramine,fexofenadine
nortriptyline,orphenadrine
fexofenadine,mianserin
lamotrigine,trazodone
haloperidol,promethazine
dimenhydrinate,diphenhydramine
emedastine,betahistine
maprotiline,doxepin
clozapine,aripiprazole
amitriptyline,maprotiline
lamotrigine,asenapine
imipramine,maprotiline
clozapine,emedastine
nortriptyline,diphenhydramine
loratadine,doxepin
ziprasidone,haloperidol
chlorpromazine,fexofenadine
ziprasidone,azelastine
mirtazapine,iloperidone
cetirizine,trimipramine
trazodone,doxepin
orphenadrine,cyclizine
risperidone,desipramine
cyclizine,zuclopenthixol
chlorpromazine,paliperidone
nortriptyline,desloratadine
diphenhydramine,aripiprazole
fexofenadine,zuclopenthixol
mirtazapine,paliperidone
diphenhydramine,emedastine
prochlorperazine,quetiapine
dimenhydrinate,aripiprazole
mirtazapine,loxapine
fexofenadine,chlorpheniramine
maprotiline,cyclizine
lamotrigine,maprotiline
loxapine,desipramine
clemastine,cetirizine
amitriptyline,aripiprazole
clozapine,desipramine
haloperidol,mianserin
desloratadine,promethazine
azelastine,mianserin
olanzapine,mianserin
cyproheptadine,betahistine
cyproheptadine,trimipramine
dimenhydrinate,emedastine
nortriptyline,aripiprazole
quetiapine,aripiprazole
loratadine,cyclizine
fexofenadine,orphenadrine
loratadine,quetiapine
nortriptyline,risperidone
nortriptyline,emedastine
doxepin,cyclizine
risperidone,dimenhydrinate
trazodone,quetiapine
diphenhydramine,desipramine
fexofenadine,diphenhydramine
trimipramine,mianserin
desloratadine,azelastine
haloperidol,zuclopenthixol
azelastine,zuclopenthixol
amoxapine,betahistine
amoxapine,trimipramine
loxapine,dimenhydrinate
amitriptyline,desipramine
haloperidol,carbinoxamine
fexofenadine,desloratadine
azelastine,chlorpheniramine
olanzapine,carbinoxamine
olanzapine,chlorpheniramine
imipramine,desipramine
chlorpromazine,mianserin
loxapine,chlorpromazine
carbinoxamine,cyclizine
chlorpheniramine,doxepin
maprotiline,promethazine
cyclizine,aripiprazole
cetirizine,loratadine
olanzapine,orphenadrine
trimipramine,zuclopenthixol
emedastine,doxepin
ziprasidone,amoxapine
trimipramine,carbinoxamine
clemastine,fexofenadine
trimipramine,chlorpheniramine
prochlorperazine,haloperidol
fexofenadine,emedastine
cyclizine,betahistine
prochlorperazine,azelastine
ziprasidone,trazodone
olanzapine,diphenhydramine
cetirizine,doxepin
lamotrigine,desipramine
fexofenadine,betahistine
loxapine,lamotrigine
clozapine,lamotrigine
maprotiline,azelastine
trimipramine,orphenadrine
imipramine,dimenhydrinate
ziprasidone,asenapine
cyproheptadine,loratadine
olanzapine,cyproheptadine
olanzapine,desloratadine
loratadine,haloperidol
chlorpromazine,carbinoxamine
chlorpromazine,chlorpheniramine
trazodone,iloperidone
loratadine,azelastine
chlorpheniramine,cyclizine
cetirizine,dimenhydrinate
imipramine,chlorpromazine
trimipramine,diphenhydramine
clemastine,promethazine
emedastine,quetiapine
chlorpromazine,orphenadrine
carbinoxamine,promethazine
cyproheptadine,doxepin
imipramine,quetiapine
cetirizine,chlorpromazine
olanzapine,aripiprazole
mirtazapine,orphenadrine
haloperidol,nortriptyline
risperidone,iloperidone
promethazine,aripiprazole
mianserin,asenapine
lamotrigine,dimenhydrinate
olanzapine,nortriptyline
amitriptyline,amoxapine
loxapine,imipramine
chlorpromazine,desipramine
amoxapine,mianserin
nortriptyline,amoxapine
loxapine,trimipramine
citalopram,desipramine
amoxapine,doxepin
citalopram,mianserin
amitriptyline,paroxetine
loxapine,amoxapine
nortriptyline,paroxetine
chlorpromazine,nortriptyline
amitriptyline,imipramine
imipramine,nortriptyline
amitriptyline,trimipramine
imipramine,trimipramine
nortriptyline,maprotiline
paroxetine,trimipramine
nortriptyline,mianserin
citalopram,chlorpromazine
loxapine,paroxetine
amitriptyline,loxapine
amoxapine,desipramine
nortriptyline,doxepin
imipramine,amoxapine
loxapine,maprotiline
citalopram,amitriptyline
loxapine,doxepin
imipramine,paroxetine
maprotiline,doxepin
amitriptyline,maprotiline
chlorpromazine,trimipramine
desipramine,mianserin
citalopram,nortriptyline
trimipramine,doxepin
imipramine,maprotiline
amitriptyline,mianserin
nortriptyline,desipramine
paroxetine,maprotiline
citalopram,trimipramine
amitriptyline,doxepin
paroxetine,mianserin
imipramine,doxepin
chlorpromazine,amoxapine
paroxetine,doxepin
loxapine,desipramine
citalopram,loxapine
loxapine,mianserin
citalopram,amoxapine
amitriptyline,chlorpromazine
maprotiline,desipramine
trimipramine,maprotiline
maprotiline,mianserin
trimipramine,desipramine
chlorpromazine,paroxetine
trimipramine,mianserin
doxepin,desipramine
amoxapine,trimipramine
doxepin,mianserin
citalopram,paroxetine
amitriptyline,desipramine
chlorpromazine,maprotiline
imipramine,desipramine
citalopram,imipramine
chlorpromazine,mianserin
loxapine,chlorpromazine
imipramine,mianserin
paroxetine,desipramine
citalopram,maprotiline
chlorpromazine,doxepin
citalopram,doxepin
amitriptyline,nortriptyline
amoxapine,paroxetine
imipramine,chlorpromazine
nortriptyline,trimipramine
loxapine,nortriptyline
amoxapine,maprotiline
citalopram,cyclizine
citalopram,orphenadrine
amitriptyline,lamotrigine
amitriptyline,amoxapine
chlorpromazine,desipramine
amoxapine,mianserin
paroxetine,azelastine
promethazine,chlorpheniramine
olanzapine,chlorpromazine
imipramine,lamotrigine
nortriptyline,amoxapine
nortriptyline,trazodone
citalopram,desipramine
amoxapine,doxepin
promethazine,orphenadrine
citalopram,mianserin
olanzapine,azelastine
lamotrigine,azelastine
amoxapine,promethazine
amitriptyline,paroxetine
olanzapine,lamotrigine
nortriptyline,paroxetine
chlorpromazine,nortriptyline
amitriptyline,imipramine
imipramine,nortriptyline
nortriptyline,cyclizine
amoxapine,chlorpheniramine
trazodone,trimipramine
chlorpheniramine,orphenadrine
amitriptyline,trimipramine
citalopram,promethazine
imipramine,trimipramine
amoxapine,orphenadrine
nortriptyline,maprotiline
citalopram,chlorpheniramine
paroxetine,trimipramine
nortriptyline,mianserin
chlorpromazine,azelastine
citalopram,chlorpromazine
amoxapine,desipramine
olanzapine,imipramine
nortriptyline,doxepin
chlorpromazine,lamotrigine
citalopram,azelastine
imipramine,amoxapine
olanzapine,trimipramine
amitriptyline,trazodone
lamotrigine,trimipramine
imipramine,trazodone
citalopram,amitriptyline
nortriptyline,promethazine
trazodone,paroxetine
trazodone,cyclizine
nortriptyline,chlorpheniramine
amoxapine,maprotiline
azelastine,doxepin
desipramine,cyclizine
olanzapine,amoxapine
amitriptyline,cyclizine
cyclizine,mianserin
imipramine,paroxetine
olanzapine,trazodone
nortriptyline,orphenadrine
lamotrigine,trazodone
trazodone,maprotiline
maprotiline,doxepin
paroxetine,cyclizine
amitriptyline,maprotiline
trazodone,mianserin
chlorpromazine,trimipramine
desipramine,mianserin
citalopram,olanzapine
citalopram,nortriptyline
trimipramine,doxepin
imipramine,maprotiline
amitriptyline,mianserin
nortriptyline,desipramine
amoxapine,azelastine
trazodone,doxepin
paroxetine,maprotiline
orphenadrine,cyclizine
olanzapine,paroxetine
citalopram,trimipramine
azelastine,cyclizine
lamotrigine,paroxetine
azelastine,orphenadrine
olanzapine,cyclizine
amitriptyline,doxepin
lamotrigine,cyclizine
paroxetine,mianserin
amoxapine,lamotrigine
imipramine,doxepin
chlorpromazine,amoxapine
trazodone,promethazine
olanzapine,maprotiline
paroxetine,doxepin
maprotiline,cyclizine
chlorpromazine,trazodone
lamotrigine,maprotiline
amitriptyline,promethazine
azelastine,desipramine
orphenadrine,mianserin
azelastine,mianserin
trazodone,chlorpheniramine
olanzapine,mianserin
trimipramine,cyclizine
citalopram,lamotrigine
citalopram,amoxapine
imipramine,promethazine
lamotrigine,mianserin
amitriptyline,chlorpheniramine
citalopram,trazodone
amitriptyline,chlorpromazine
paroxetine,promethazine
maprotiline,desipramine
trazodone,orphenadrine
doxepin,cyclizine
olanzapine,doxepin
desipramine,orphenadrine
lamotrigine,doxepin
trimipramine,maprotiline
maprotiline,mianserin
promethazine,doxepin
trazodone,azelastine
amitriptyline,orphenadrine
chlorpromazine,paroxetine
paroxetine,chlorpheniramine
trimipramine,desipramine
chlorpromazine,cyclizine
trimipramine,mianserin
imipramine,cyclizine
amitriptyline,azelastine
imipramine,orphenadrine
azelastine,promethazine
trazodone,desipramine
doxepin,desipramine
olanzapine,promethazine
nortriptyline,azelastine
amoxapine,trimipramine
lamotrigine,promethazine
doxepin,mianserin
paroxetine,orphenadrine
citalopram,paroxetine
amitriptyline,desipramine
chlorpromazine,maprotiline
azelastine,chlorpheniramine
olanzapine,chlorpheniramine
imipramine,desipramine
citalopram,imipramine
lamotrigine,chlorpheniramine
chlorpromazine,mianserin
imipramine,mianserin
nortriptyline,lamotrigine
maprotiline,promethazine
chlorpheniramine,doxepin
paroxetine,desipramine
citalopram,maprotiline
olanzapine,orphenadrine
trimipramine,promethazine
promethazine,cyclizine
lamotrigine,orphenadrine
maprotiline,chlorpheniramine
chlorpromazine,doxepin
trimipramine,chlorpheniramine
amoxapine,trazodone
maprotiline,orphenadrine
olanzapine,desipramine
lamotrigine,desipramine
promethazine,desipramine
citalopram,doxepin
amitriptyline,olanzapine
amitriptyline,nortriptyline
chlorpromazine,promethazine
trimipramine,orphenadrine
maprotiline,azelastine
promethazine,mianserin
trimipramine,azelastine
chlorpheniramine,cyclizine
chlorpromazine,chlorpheniramine
imipramine,chlorpheniramine
doxepin,orphenadrine
amoxapine,paroxetine
imipramine,chlorpromazine
nortriptyline,trimipramine
amoxapine,cyclizine
chlorpromazine,orphenadrine
chlorpheniramine,desipramine
imipramine,azelastine
chlorpheniramine,mianserin
olanzapine,nortriptyline
famotidine,promethazine
nizatidine,aripiprazole
famotidine,asenapine
amitriptyline,famotidine
cimetidine,promethazine
amitriptyline,loxapine
amitriptyline,cimetidine
cyproheptadine,promethazine
cyproheptadine,asenapine
cimetidine,asenapine
famotidine,aripiprazole
amitriptyline,cyproheptadine
cimetidine,aripiprazole
amitriptyline,doxepin
cyproheptadine,aripiprazole
aripiprazole,asenapine
loxapine,ranitidine
loxapine,nizatidine
ranitidine,azelastine
loxapine,azelastine
nizatidine,ranitidine
doxepin,asenapine
doxepin,aripiprazole
amitriptyline,promethazine
amitriptyline,aripiprazole
amitriptyline,asenapine
nizatidine,azelastine
cimetidine,ranitidine
ranitidine,famotidine
cyproheptadine,ranitidine
famotidine,azelastine
loxapine,famotidine
loxapine,cimetidine
cimetidine,nizatidine
cyproheptadine,nizatidine
cimetidine,azelastine
ranitidine,doxepin
cyproheptadine,azelastine
azelastine,doxepin
loxapine,doxepin
azelastine,asenapine
loxapine,cyproheptadine
nizatidine,famotidine
promethazine,doxepin
amitriptyline,ranitidine
nizatidine,doxepin
cimetidine,famotidine
cyproheptadine,famotidine
famotidine,doxepin
cyproheptadine,cimetidine
amitriptyline,azelastine
ranitidine,promethazine
loxapine,promethazine
loxapine,asenapine
amitriptyline,nizatidine
cimetidine,doxepin
ranitidine,asenapine
ranitidine,aripiprazole
cyproheptadine,doxepin
azelastine,promethazine
loxapine,aripiprazole
azelastine,aripiprazole
promethazine,asenapine
nizatidine,promethazine
nizatidine,asenapine
promethazine,aripiprazole
clozapine,chlorpromazine
amitriptyline,amoxapine
amitriptyline,loxapine
loxapine,chlorpromazine
chlorpromazine,mianserin
amoxapine,mianserin
amitriptyline,doxepin
chlorpromazine,amoxapine
chlorpromazine,doxepin
amoxapine,doxepin
doxepin,aripiprazole
amitriptyline,aripiprazole
clozapine,mianserin
loxapine,mianserin
clozapine,loxapine
clozapine,amoxapine
clozapine,doxepin
loxapine,amoxapine
chlorpromazine,aripiprazole
